442	15	10	544253	7408910	3	0	413	36	0	13973	13988
443	15	11	544970	7413070	3	0	410	15	0	13988	14026
444	15	12	534601	7394118	3	0	713	22	0	14026	14149
445	15	0	535513	7435421							
446	17	0	535513	7435421							
447	17	1	537588	7436963	1	196	-6887	47	24480	15896	15900
448	17	2	537922	7437234	1	192	-6887	46	24480	15900	15902
449	17	3	535310	7436220	1	192	-5363	2	25920	15902	15908
450	17	4	533275	7438092	1	196	-7061	44	24480	15910	15912
451	17	5	534216	7435515	1	196	-5558	6	25920	15912	15915
452	17	6	534277	7435558	1	192	15	43	28800	15915	15916
453	17	7	535092	7436131	1	195	15	7	27360	15916	15918
454	17	8	537892	7436707	1	196	-5604	7	25920	15918	15921
455	17	9	535802	7435041	1	192	-5634	5	25920	15921	15925
456	17	10	536472	7435998	1	196	-3928	6	27360	15925	15929
457	17	0	535513	7435421							
458	17	11	535958	7436219	3	0	55	6	0	14149	14152
459	17	12	535748	7436676	3	0	66	8	0	14152	14153
460	17	13	536018	7436461	3	501	145	5	25103	14157	14157
461	17	14	536352	7435460	3	501	153	4	25107	14164	14172
462	17	15	535611	7436127	3	0	199	19	0	14172	14175
463	17	16	535392	7435486	3	501	164	5	25115	14175	14176
464	17	17	535345	7435497	3	501	153	4	25112	14176	14176
465	17	18	534856	7435370	3	0	256	9	0	14176	14182
466	17	19	534269	7436968	3	0	422	8	0	14182	14190
467	17	20	536059	7436380	3	501	355	5	25306	14190	14194
468	17	21	538402	7437466	3	3404	-16920	40	24480	14194	14198
469	17	22	537634	7437044	3	195	15	23	28800	14198	14200
470	17	23	537044	7436735	3	501	107	4	25063	14200	14201
471	17	24	535310	7436220	3	9977	-3610	5	27360	14201	14202
472	17	25	535627	7436639	3	195	538	26	28800	14203	14208
473	17	26	534708	7435290	3	3404	-3883	10	34560	14208	14209
474	17	0	535513	7435421							
475	18	0	535513	7435421							
476	18	1	538079	7437438	1	102	-5150	39	25920	15119	15126
477	18	2	538010	7437200	1	9913	93	76	47520	15119	15126
478	18	3	537940	7437775	1	195	-1021	5	28800	15126	15127
479	18	4	536557	7436879	1	192	-6738	7	25920	15127	15131
480	18	5	537935	7438084	1	9980	166	41	40320	15131	15135
481	18	6	535324	7436084	1	192	19	23	28800	15135	15136
482	18	7	535844	7437035	1	3611	-1370	43	27360	15136	15137
483	18	8	537935	7438084	1	196	-1425	7	28800	15138	15139
484	18	9	535586	7436913	1	195	-5654	7	27360	15139	15140
485	18	10	535844	7437035	1	9980	411	46	40320	15140	15140
